'0120050005125210122',2012-12-27 07:19:05,0,TPT
'0120050005125210333',2012-12-27 07:25:45,0,TPT
'0120050005125210042',2012-12-27 08:25:44,0,TPT
'0120050005125210287',2012-12-27 08:00:22,0,TPT
'0120050005125210303',2012-12-27 07:27:25,0,TPT
'01200500051252100C3',2012-12-27 08:38:47,0,TPT
'01200500051252102K1',2012-12-27 07:55:08,0,TPT
'0120050005125210034',2012-12-27 08:24:33,0,TPT
'01200500051252103H6',2012-12-27 07:43:49,0,TPT
'01200500051252100F2',2012-12-27 08:40:34,0,TPT
'01200500051252102H1',2012-12-27 07:53:41,0,TPT
'0120050005125210062',2012-12-27 08:27:10,0,TPT
'0120050005125210371',2012-12-27 07:28:59,0,TPT
'01200500051252100S3',2012-12-27 07:11:57,0,TPT
'0120050005125210213',2012-12-27 08:15:18,0,TPT
'0120050005125210251',2012-12-27 08:00:06,0,TPT
'01200500051252101Q5',2012-12-27 07:36:27,0,TPT
'0120050005125210061',2012-12-27 08:27:10,0,TPT
'01200500051252102D1',2012-12-27 08:02:51,0,TPT
'01200500051252102M6',2012-12-27 07:56:26,0,TPT
'01200500051252100E1',2012-12-27 08:40:10,0,TPT
'01200500051252101K3',2012-12-27 07:46:08,0,TPT
'01200500051252102T2',2012-12-27 08:20:38,0,TPT
'01200500051252102F6',2012-12-27 08:05:13,0,TPT
'01200500051252102P1',2012-12-27 07:59:04,0,TPT
'01200500051252101T4',2012-12-27 07:38:59,0,TPT
'0120050005125210188',2012-12-27 07:31:35,0,TPT
'01200500051252102W3',2012-12-27 07:48:39,0,TPT
'01200500051252101C3',2012-12-27 07:52:26,0,TPT
'0120050005125210091',2012-12-27 08:29:58,0,TPT
'01200500051252103F5',2012-12-27 07:30:17,0,TPT
'01200500051252102Q7',2012-12-27 07:58:50,0,TPT
'01200500051252101R3',2012-12-27 07:37:07,0,TPT
'01200500051252100L3',2012-12-27 08:37:29,0,TPT
'01200500051252103F6',2012-12-27 07:30:17,0,TPT
'01200500051252101D6',2012-12-27 07:17:00,0,TPT
'01200500051252101B6',2012-12-27 07:51:15,0,TPT
'01200500051252100P5',2012-12-27 08:31:56,0,TPT
'01200500051252100C1',2012-12-27 08:38:47,0,TPT
'01200500051252102Y7',2012-12-27 07:27:29,0,TPT
'0120050005125210378',2012-12-27 07:28:59,0,TPT
'0120050005125210257',2012-12-27 08:00:06,0,TPT
'01200500051252103C4',2012-12-27 07:42:38,0,TPT
'0120050005125210327',2012-12-27 07:22:06,0,TPT
'01200500051252100F3',2012-12-27 08:40:34,0,TPT
'01200500051252101S3',2012-12-27 07:38:23,0,TPT
'01200500051252100A6',2012-12-27 08:41:21,0,TPT
'01200500051252102J2',2012-12-27 07:53:51,0,TPT
'01200500051252100R6',2012-12-27 08:33:17,0,TPT
'0120050005125210146',2012-12-27 07:20:24,0,TPT
'01200500051252102G5',2012-12-27 08:05:27,0,TPT
'0120050005125210D97',2012-12-27 07:32:40,0,TPT
'01200500051252102F1',2012-12-27 08:05:13,0,TPT
'01200500051252102K8',2012-12-27 07:55:09,0,TPT
'01200500051252102A4',2012-12-27 08:02:40,0,TPT
'01200500051252100X2',2012-12-27 07:14:26,0,TPT
'01200500051252100V6',2012-12-27 07:13:06,0,TPT
'0120050005125210152',2012-12-27 07:20:49,0,TPT
'0120050005125210364',2012-12-27 07:24:47,0,TPT
'01200500051252101T6',2012-12-27 07:38:59,0,TPT
'01200500051252102Z3',2012-12-27 08:28:31,0,TPT
'01200500051252101V4',2012-12-27 07:39:40,0,TPT
'01200500051252102H2',2012-12-27 07:53:41,0,TPT
'0120050005125210391',2012-12-27 07:40:13,0,TPT
'0120050005125210385',2012-12-27 07:48:55,0,TPT
'0120050005125210DA8',2012-12-27 08:13:58,0,TPT
'01200500051252102F4',2012-12-27 08:05:13,0,TPT
'01200500051252101G5',2012-12-27 08:19:11,0,TPT
'01200500051252100S4',2012-12-27 07:11:57,0,TPT
'01200500051252100R5',2012-12-27 08:33:17,0,TPT
'01200500051252102I3',2012-12-27 07:54:58,0,TPT
'01200500051252101X2',2012-12-27 08:11:16,0,TPT
'0120050005125210227',2012-12-27 08:15:31,0,TPT
'0120050005125210395',2012-12-27 07:40:13,0,TPT
'01200500051252100I6',2012-12-27 08:34:54,0,TPT
'01200500051252101S7',2012-12-27 07:38:23,0,TPT
'0120050005125210322',2012-12-27 07:22:06,0,TPT
'0120050005125210295',2012-12-27 08:01:21,0,TPT
'01200500051252100H5',2012-12-27 08:43:22,0,TPT
'01200500051252100P1',2012-12-27 08:31:56,0,TPT
'01200500051252102Y5',2012-12-27 07:27:29,0,TPT
'01200500051252100D5',2012-12-27 08:38:59,0,TPT
'0120050005125210281',2012-12-27 08:00:22,0,TPT
'01200500051252102P7',2012-12-27 07:59:04,0,TPT
'0120050005125210125',2012-12-27 07:19:05,0,TPT
'0120050005125210306',2012-12-27 07:27:25,0,TPT
'01200500051252102U1',2012-12-27 07:33:01,0,TPT
'01200500051252103A3',2012-12-27 07:40:58,0,TPT
'01200500051252101W5',2012-12-27 08:10:12,0,TPT
'0120050005125210065',2012-12-27 08:27:10,0,TPT
'01200500051252101V3',2012-12-27 07:39:40,0,TPT
'0120050005125210202',2012-12-27 08:12:37,0,TPT
'01200500051252102O5',2012-12-27 07:57:51,0,TPT
'0120050005125210147',2012-12-27 07:20:24,0,TPT
'01200500051252101S2',2012-12-27 07:38:23,0,TPT
'0120050005125210221',2012-12-27 08:15:31,0,TPT
'01200500051252101R4',2012-12-27 07:37:07,0,TPT
'01200500051252102Z7',2012-12-27 08:28:31,0,TPT
'0120050005125210294',2012-12-27 08:01:21,0,TPT
'01200500051252100T2',2012-12-27 08:33:05,0,TPT
'01200500051252102N3',2012-12-27 07:57:34,0,TPT
'01200500051252101O6',2012-12-27 07:33:56,0,TPT
'01200500051252102J5',2012-12-27 07:53:51,0,TPT
'0120050005125210274',2012-12-27 08:14:11,0,TPT
'0120050005125210191',2012-12-27 07:51:11,0,TPT
'01200500051252102S6',2012-12-27 08:24:24,0,TPT
'0120050005125210374',2012-12-27 07:28:59,0,TPT
'0120050005125210183',2012-12-27 07:31:35,0,TPT
'01200500051252100G3',2012-12-27 08:42:45,0,TPT
'0120050005125210305',2012-12-27 07:27:25,0,TPT
'0120050005125210258',2012-12-27 08:00:06,0,TPT
'0120050005125210158',2012-12-27 07:20:49,0,TPT
'01200500051252101W2',2012-12-27 08:10:12,0,TPT
'01200500051252102A3',2012-12-27 08:02:40,0,TPT
'01200500051252100V1',2012-12-27 07:13:06,0,TPT
'0120050005125210238',2012-12-27 08:17:07,0,TPT
'01200500051252101Y6',2012-12-27 08:11:33,0,TPT
'01200500051252102S2',2012-12-27 08:24:24,0,TPT
'01200500051252100Y5',2012-12-27 07:14:39,0,TPT
'0120050005125210332',2012-12-27 07:25:45,0,TPT
'0120050005125210271',2012-12-27 08:14:11,0,TPT
'01200500051252100U3',2012-12-27 08:34:47,0,TPT
'01200500051252101F8',2012-12-27 07:52:36,0,TPT
'0120050005125210088',2012-12-27 08:28:42,0,TPT
'01200500051252100P2',2012-12-27 08:31:56,0,TPT
'01200500051252100Y7',2012-12-27 07:14:39,0,TPT
'0120050005125210214',2012-12-27 08:15:18,0,TPT
'01200500051252101Y7',2012-12-27 08:11:33,0,TPT
'01200500051252102O6',2012-12-27 07:57:51,0,TPT
'0120050005125210DA4',2012-12-27 08:13:58,0,TPT
'01200500051252101J6',2012-12-27 07:46:17,0,TPT
'01200500051252103A8',2012-12-27 07:40:58,0,TPT
'01200500051252101I6',2012-12-27 07:45:02,0,TPT
'01200500051252103C8',2012-12-27 07:42:38,0,TPT
'01200500051252101L1',2012-12-27 07:47:23,0,TPT
'0120050005125210D94',2012-12-27 07:32:40,0,TPT
'01200500051252103A4',2012-12-27 07:40:58,0,TPT
'01200500051252100P4',2012-12-27 08:31:56,0,TPT
'01200500051252101K7',2012-12-27 07:46:08,0,TPT
'01200500051252102T6',2012-12-27 08:20:38,0,TPT
'01200500051252100F8',2012-12-27 08:40:34,0,TPT
'01200500051252102M2',2012-12-27 07:56:26,0,TPT
'0120050005125210052',2012-12-27 08:25:56,0,TPT
'01200500051252101W7',2012-12-27 08:10:12,0,TPT
'01200500051252101X3',2012-12-27 08:11:16,0,TPT
'01200500051252103H7',2012-12-27 07:43:49,0,TPT
'01200500051252100C8',2012-12-27 08:38:47,0,TPT
'01200500051252102H6',2012-12-27 07:53:41,0,TPT
'01200500051252103G4',2012-12-27 07:44:54,0,TPT
'01200500051252100J6',2012-12-27 08:36:06,0,TPT
'01200500051252100C2',2012-12-27 08:38:47,0,TPT
'01200500051252102T8',2012-12-27 08:20:38,0,TPT
'0120050005125210345',2012-12-27 07:23:05,0,TPT
'0120050005125210284',2012-12-27 08:00:22,0,TPT
'0120050005125210376',2012-12-27 07:28:59,0,TPT
'01200500051252102R4',2012-12-27 10:07:39,0,TPT
'01200500051252102E7',2012-12-27 08:04:07,0,TPT
'01200500051252100S1',2012-12-27 07:11:57,0,TPT
'01200500051252102U8',2012-12-27 07:33:01,0,TPT
'01200500051252100O7',2012-12-27 08:31:16,0,TPT
'01200500051252100T3',2012-12-27 08:33:05,0,TPT
'0120050005125210041',2012-12-27 08:25:44,0,TPT
'01200500051252102I5',2012-12-27 07:54:58,0,TPT
'01200500051252100G6',2012-12-27 08:42:45,0,TPT
'01200500051252101S1',2012-12-27 07:38:23,0,TPT
'01200500051252103D3',2012-12-27 07:42:14,0,TPT
'01200500051252102O1',2012-12-27 07:57:51,0,TPT
'01200500051252102W2',2012-12-27 07:48:39,0,TPT
'0120050005125210343',2012-12-27 07:23:05,0,TPT
'01200500051252102M8',2012-12-27 07:56:26,0,TPT
'0120050005125210118',2012-12-27 07:18:16,0,TPT
'01200500051252100V7',2012-12-27 07:13:06,0,TPT
'01200500051252102K3',2012-12-27 07:55:09,0,TPT
'01200500051252102E6',2012-12-27 08:04:07,0,TPT
'01200500051252101G1',2012-12-27 08:19:11,0,TPT
'0120050005125210095',2012-12-27 08:29:58,0,TPT
'01200500051252101A6',2012-12-27 07:17:31,0,TPT
'01200500051252100C6',2012-12-27 08:38:47,0,TPT
'0120050005125210038',2012-12-27 08:24:33,0,TPT
'01200500051252100J2',2012-12-27 08:36:06,0,TPT
'01200500051252102Y2',2012-12-27 07:27:29,0,TPT
'0120050005125210358',2012-12-27 07:23:24,0,TPT
'01200500051252103B3',2012-12-27 07:41:26,0,TPT
'01200500051252102X4',2012-12-27 07:21:53,0,TPT
'0120050005125210253',2012-12-27 08:00:06,0,TPT
'01200500051252101P7',2012-12-27 07:34:20,0,TPT
'0120050005125210036',2012-12-27 08:24:33,0,TPT
'0120050005125210047',2012-12-27 08:25:44,0,TPT
'01200500051252101Z8',2012-12-27 08:12:48,0,TPT
'01200500051252102D3',2012-12-27 08:02:51,0,TPT
'01200500051252102N7',2012-12-27 07:57:34,0,TPT
'01200500051252101M8',2012-12-27 07:35:47,0,TPT
'0120050005125210388',2012-12-27 07:48:55,0,TPT
'01200500051252101P8',2012-12-27 07:34:20,0,TPT
'0120050005125210216',2012-12-27 08:15:18,0,TPT
'01200500051252100A3',2012-12-27 08:41:21,0,TPT
'01200500051252101T5',2012-12-27 07:38:59,0,TPT
'0120050005125210344',2012-12-27 07:23:05,0,TPT
'01200500051252100T4',2012-12-27 08:33:05,0,TPT
'01200500051252102L6',2012-12-27 07:56:16,0,TPT
'01200500051252101V1',2012-12-27 07:39:40,0,TPT
'01200500051252102K2',2012-12-27 07:55:09,0,TPT
'01200500051252101T7',2012-12-27 07:38:59,0,TPT
'0120050005125210116',2012-12-27 07:18:16,0,TPT
'01200500051252101C5',2012-12-27 07:52:26,0,TPT
'01200500051252101Y4',2012-12-27 08:11:33,0,TPT
'01200500051252100Q2',2012-12-27 07:11:45,0,TPT
'01200500051252103H3',2012-12-27 07:43:49,0,TPT
'01200500051252100R4',2012-12-27 08:33:17,0,TPT
'0120050005125210063',2012-12-27 08:27:10,0,TPT
'0120050005125210224',2012-12-27 08:15:31,0,TPT
'01200500051252102Q5',2012-12-27 07:58:50,0,TPT
'01200500051252100U5',2012-12-27 08:34:47,0,TPT
'01200500051252101K4',2012-12-27 07:46:08,0,TPT
'01200500051252102L2',2012-12-27 07:56:16,0,TPT
'01200500051252102V6',2012-12-27 07:47:27,0,TPT
'0120050005125210206',2012-12-27 08:12:37,0,TPT
'01200500051252101W4',2012-12-27 08:10:12,0,TPT
'0120050005125210073',2012-12-27 08:27:26,0,TPT
'0120050005125210094',2012-12-27 08:29:58,0,TPT
'0120050005125210196',2012-12-27 07:51:12,0,TPT
'01200500051252101N4',2012-12-27 07:35:14,0,TPT
'01200500051252101G7',2012-12-27 08:19:11,0,TPT
'01200500051252100D8',2012-12-27 08:38:59,0,TPT
'0120050005125210161',2012-12-27 08:23:09,0,TPT
'01200500051252101Q8',2012-12-27 07:36:27,0,TPT
'01200500051252100I5',2012-12-27 08:34:54,0,TPT
'0120050005125210396',2012-12-27 07:40:13,0,TPT
'01200500051252101D5',2012-12-27 07:17:00,0,TPT
'0120050005125210226',2012-12-27 08:15:31,0,TPT
'0120050005125210311',2012-12-27 07:29:09,0,TPT
'01200500051252101P4',2012-12-27 07:34:20,0,TPT
'01200500051252101N5',2012-12-27 07:35:14,0,TPT
'01200500051252102H7',2012-12-27 07:53:41,0,TPT
'01200500051252103F3',2012-12-27 07:30:17,0,TPT
'0120050005125210DA6',2012-12-27 08:13:58,0,TPT
'01200500051252100G5',2012-12-27 08:42:45,0,TPT
